副本ID	副本名称	副本说明	前序副本ID	后序副本ID	所属关卡	体力消耗	每天挑战次数（普通；高手；宗师）	携带英雄1（阵首）	携带英雄2	携带英雄3	携带英雄4	携带英雄5	携带英雄6	携带英雄7	阵法ID	基础威望	基础武将经验	基础银两	经验奖励经验	银两奖励比例	掉落包	副本图标	战斗场景	刷新所需元宝	是否为BOSS	等级压制系数	压制等级	战斗场景音效	特殊掉落ID	特殊掉落概率（1-1000）
12252	好多上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12251	12253	17	1	10	100374	100903	100903	100903	101403	101403	101403	0	0	640	13300	1	1	-1	29	13	10	0	3	53	denglu1	GD221	250
12253	战胜上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12252	12254	17	1	10	100374	100903	100903	100903	101403	101403	101403	0	0	640	13300	1	1	-1	30	13	10	0	3	53	state	GD221	250
12254	畜生道	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12253	12255	17	1	8	100375	100904	100904	100904	101404	101856	101404	0	0	652	18360	1	1	12254	dizi_100375	13	10	0	3	54	denglu1	GD222	250
12255	更多上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12254	12256	17	1	10	100376	100905	100905	100905	101405	101405	101405	0	0	652	13770	1	1	-1	0	13	10	0	3	54	state	GD221	250
12256	更多上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12255	12257	17	1	10	100377	100906	100906	100906	101406	101406	101406	0	0	652	13770	1	1	-1	1	13	10	0	3	54	denglu1	GD221	250
12257	又是上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12256	12258	17	1	10	100377	100906	100906	100906	101406	101406	101406	0	0	652	13770	1	1	-1	2	13	10	0	3	54	state	GD221	250
12258	众多上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12257	12259	17	1	10	100377	100906	100906	100906	101406	101406	101406	0	0	652	13770	1	1	-1	3	13	10	0	3	54	denglu1	GD221	250
12259	人间道	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12258	12260	17	1	8	101767	100907	100907	100907	101407	101407	101407	0	0	652	18360	1	1	12259	dizi_101767	13	10	0	3	54	state	GD222	250
12260	好多上忍	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12259	12261	17	1	8	100378	100908	101764	100908	101408	101408	101408	0	0	652	18360	1	1	-1	4	13	10	0	3	54	denglu1	GD222	250
12261	人间道	是乱世之中上天派下来的「创世之神」，亦或是可以让一切回归原点的「破坏之神」，在痛苦的轮回中孕育和平，最终来到了木叶	12260	12262	17	1	3	101767	100909	101764	100909	101856	101409	101766	0	0	664	28500	1	1	12261	dizi_101767	13	10	1	3.5	55	state	GD223	300
12262	奋战上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12261	12263	18	1	10	100379	100912	100911	100910	101412	101411	101410	0	0	677	14740	1	1	-1	5	13	10	0	3	56	denglu1	GD231	250
12263	又遇上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12262	12264	18	1	10	100380	100912	100911	100910	101412	101411	101410	0	0	677	14740	1	1	-1	6	13	10	0	3	56	state	GD231	250
12264	两大波上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12263	12265	18	1	10	100381	100912	100911	100910	101412	101411	101410	0	0	677	14740	1	1	-1	7	13	10	0	3	56	denglu1	GD231	250
12265	血战上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12264	12266	18	1	10	100382	100912	100911	100910	101412	101411	101410	0	0	677	14740	1	1	-1	8	13	10	0	3	56	state	GD231	250
12266	再遇上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12265	12267	18	1	10	100382	100912	100911	100910	101412	101411	101410	0	0	677	14740	1	1	-1	9	13	10	0	3	56	denglu1	GD231	250
12267	又遇上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12266	12268	18	1	10	100382	100912	100911	100910	101412	101411	101410	0	0	677	14740	1	1	-1	10	13	10	0	4	56	state	GD231	250
12268	雨忍中忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12267	12269	18	1	8	100382	100912	100911	100910	101857	101411	101410	0	0	689	20320	1	1	12268	dizi_101857	13	10	0	3	57	denglu1	GD232	250
12269	又是上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12268	12270	18	1	10	100383	100915	100914	100913	101415	101414	101413	0	0	689	15230	1	1	-1	11	13	10	0	3	57	state	GD231	250
12270	再遇上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12269	12271	18	1	10	100384	100915	100914	100913	101415	101414	101413	0	0	689	15230	1	1	-1	12	13	10	0	3	57	denglu1	GD231	250
12271	小片上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12270	12272	18	1	10	100385	100915	100914	100913	101415	101414	101413	0	0	689	15230	1	1	-1	13	13	10	0	3	57	state	GD231	250
12272	众多上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12271	12273	18	1	10	100386	100915	100914	100913	101415	101414	101413	0	0	689	15230	1	1	-1	14	13	10	0	3	57	denglu1	GD231	250
12273	好多上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12272	12274	18	1	10	100386	100915	100914	100913	101415	101414	101413	0	0	689	15230	1	1	-1	15	13	10	0	3	57	state	GD231	250
12274	一大波上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12273	12275	18	1	10	100386	100915	100914	100913	101415	101414	101413	0	0	689	15230	1	1	-1	16	13	10	0	3	57	denglu1	GD231	250
12275	雨忍中忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12274	12276	18	1	8	101860	101861	101858	101859	101863	101414	101862	0	0	689	20320	1	1	12275	dizi_101860	13	10	0	3	57	state	GD232	250
12276	又是上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12275	12277	18	1	10	100387	100918	100917	100916	101418	101417	101416	0	0	689	15230	1	1	-1	17	13	10	0	3	57	denglu1	GD231	250
12277	还是上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12276	12278	18	1	10	100388	100918	100917	100916	101418	101417	101416	0	0	701	15740	1	1	-1	18	13	10	0	3	58	state	GD231	250
12278	血战上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12277	12279	18	1	10	100389	100921	100920	100919	101418	101417	101416	0	0	701	15740	1	1	-1	19	13	10	0	3	58	denglu1	GD231	250
12279	两大波上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12278	12280	18	1	10	100390	100921	100920	100919	101418	101417	101416	0	0	701	15740	1	1	-1	20	13	10	0	3	58	state	GD231	250
12280	好多上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12279	12281	18	1	10	100390	100921	100920	100919	101418	101417	101416	0	0	701	15740	1	1	-1	21	13	10	0	3	58	denglu1	GD231	250
12281	又遇上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12280	12282	18	1	10	100390	100921	100920	100919	101418	101417	101416	0	0	701	15740	1	1	-1	22	13	10	0	3	58	state	GD231	250
12282	雨忍中忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12281	12283	18	1	8	101864	100923	101865	100922	101421	101420	101419	0	0	701	20980	1	1	12282	dizi_101864	13	10	0	3	58	denglu1	GD232	250
12283	雨忍上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12282	12284	18	1	8	101866	100926	100925	100924	101424	101423	101422	0	0	701	20980	1	1	12283	dizi_101866	13	10	0	3	58	state	GD232	250
12284	山椒鱼半藏	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12283	12285	18	1	8	101878	100929	100928	100927	101427	101426	101425	0	0	701	20980	1	1	12284	dizi_101878	13	10	1	3.5	58	denglu1	GD233	300
12285	一大波上忍	二次忍界大战雨隐村的战争孤儿，在结识了小南、长门后跟随自来也一起学习忍术；长大后为了实现世界和平的理想而创立了「晓」	12284	12286	19	1	3	101768	100932	100931	100930	101878	101428	101867	0	0	713	32500	1	1	-1	23	13	10	0	3	59	state	GD231	250
12286	两大波上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12285	12287	19	1	10	100391	100935	100934	100933	101431	101430	101429	0	0	725	16770	1	1	-1	24	13	10	0	3	60	denglu1	GD231	250
12287	战胜上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12286	12288	19	1	10	100395	100935	100934	100933	101431	101430	101429	0	0	725	16770	1	1	-1	25	13	10	0	3	60	state	GD231	250
12288	奋战上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12287	12289	19	1	10	100395	100935	100934	100933	101431	101430	101429	0	0	725	16770	1	1	-1	26	13	10	0	3	60	denglu1	GD231	250
12289	天平重吾	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12288	12290	19	1	8	101867	100937	100936	100936	101434	101433	101432	0	0	725	22360	1	1	12289	dizi_101867	13	10	0	3	60	state	GD232	250
12290	再遇上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12289	12291	19	1	10	100391	100935	100934	100933	101431	101430	101429	0	0	725	16770	1	1	-1	27	13	10	0	3	60	denglu1	GD231	250
12291	战胜上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12290	12292	19	1	10	100392	100935	101822	100933	101431	101430	101429	0	0	725	16770	1	1	-1	28	13	10	0	3	60	state	GD231	250
12292	又是上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12291	12293	19	1	10	100393	100935	101820	100933	101431	101430	101429	0	0	725	16770	1	1	-1	29	13	10	0	4	60	denglu1	GD231	250
12293	宇智波斑	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12292	12294	19	1	8	101801	100935	100934	100933	101431	101430	101429	0	0	725	22360	1	1	12293	dizi_101801	13	10	0	3	60	state	GD232	250
12294	小片上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12293	12295	19	1	10	101818	100935	100934	100933	101431	101430	101429	0	0	725	16770	1	1	-1	30	13	10	0	3	60	denglu1	GD231	250
12295	好多上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12294	12296	19	1	10	100396	100935	101819	100933	101431	101430	101429	0	0	725	16770	1	1	-1	0	13	10	0	3	60	state	GD231	250
12296	大片上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12295	12297	19	1	10	100397	100935	101803	100933	101431	101430	101429	0	0	725	16770	1	1	-1	1	13	10	0	3	60	denglu1	GD231	250
12297	又是上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12296	12298	19	1	10	100398	100935	101821	100933	101431	101430	101429	0	0	725	16770	1	1	-1	2	13	10	0	3	60	state	GD231	250
12298	天平重吾	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12297	12299	19	1	8	101867	100940	100939	100938	101436	101762	101435	0	0	725	22360	1	1	12298	dizi_101867	13	10	0	3	60	denglu1	GD232	250
12299	战胜上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12298	12300	19	1	10	100399	100943	100942	100941	101439	101438	101437	0	0	725	16770	1	1	-1	3	13	10	0	3	60	state	GD231	250
12300	战胜上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12299	12301	19	1	10	100400	100943	100942	100941	101439	101438	101437	0	0	725	16770	1	1	-1	4	13	10	0	3	60	denglu1	GD231	250
12301	小片上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12300	12302	19	1	10	100401	100943	100942	100941	101439	101438	101437	0	0	737	17300	1	1	-1	5	13	10	0	3	61	state	GD231	250
12302	更多上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12301	12303	19	1	10	100402	100943	100942	100941	101439	101438	101437	0	0	737	17300	1	1	-1	6	13	10	0	3	61	denglu1	GD231	250
12303	奋战上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12302	12304	19	1	10	100402	100943	100942	100941	101439	101438	101437	0	0	737	17300	1	1	-1	7	13	10	0	3	61	state	GD231	250
12304	好多上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12303	12305	19	1	10	100402	100943	100942	100941	101439	101438	101437	0	0	737	17300	1	1	-1	8	13	10	0	4	61	denglu1	GD231	250
12305	小片上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12304	12306	19	1	10	100402	100943	100942	100941	101439	101438	101437	0	0	737	17300	1	1	-1	9	13	10	0	3	61	state	GD231	250
12306	宇智波佐助	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12305	12307	19	1	8	101763	100943	100942	100941	101439	101438	101437	0	0	737	23060	1	1	12306	dizi_101763	13	10	0	3	61	denglu1	GD232	250
12307	再遇上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12306	12308	19	1	10	100403	100946	100945	100944	101442	101441	101440	0	0	737	17300	1	1	-1	10	13	10	0	3	61	state	GD231	250
12308	再遇上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12307	12309	19	1	10	100404	100946	100945	100944	101442	101441	101440	0	0	737	17300	1	1	-1	11	13	10	0	3	61	denglu1	GD231	250
12309	大片上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12308	12310	19	1	10	100404	100946	100945	100944	101442	101441	101440	0	0	749	17830	1	1	-1	12	13	10	0	3	62	state	GD231	250
12310	力战上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12309	12311	19	1	10	100404	100946	100945	100944	101442	101441	101440	0	0	749	17830	1	1	-1	13	13	10	0	3	62	denglu1	GD231	250
12311	好多上忍	晓组织已控制了8个尾兽并联合兜的白绝和秽土转生部队，四代雷影发起了五影会议联合五大国共同对付晓。	12310	12312	19	1	10	100404	100946	100945	100944	101442	101441	101440	0	0	749	17830	1	1	-1	14	13	10	0	3	62	state	GD231	250
